
"George Mason",112.08,106.891,0.633012,23-8,23,31,53.3,49.5,42.2,28,15.9,15.8,31.1,28.5,63.5798,54.7,50,33.7,32.6,0,0,51.2,52.8,35.2,43.3,63.5798,,,,2026,,,,-2.00023,72.3,
"Old Dominion",106.796,112.908,0.345257,12-21,12,33,50.7,50.8,34.7,42,15.4,14.5,26,30.3,68.8901,48.8,52.4,36,32,0,0,49,51.4,36.2,36.4,68.8901,,,,2026,,,,-15.2861,73.3,
"Green Bay",113.693,114.881,0.470168,18-15,18,33,54.9,53.6,41.6,37.4,16,13.2,25.1,29.6,62.94,55,52.9,36.4,36.3,0,0,54.5,57.8,37.3,43.3,62.94,,,,2026,,,,-9.50056,77.5,
"UNC Greensboro",108.57,119.682,0.24589,15-19,15,34,52,56.2,42,30.6,15,13.7,28.1,29,67.6622,51,55.6,35.6,38,0,0,46.9,50,40.2,46.6,67.6622,,,,2026,,,,-15.0188,70.4,
"Little Rock",101.871,117.19,0.166448,12-20,12,32,49.4,51.8,27.7,33.1,18.4,18.5,31.5,36.6,66.4642,47.9,51.9,35.3,34.4,0,0,52.2,53.7,31,40.3,66.4642,,,,2026,,,,-16.2532,68,
"Austin Peay",109.198,108.642,0.514657,22-9,22,31,53,52.2,37.6,32.8,15.4,17.9,29.7,28.9,69.2157,53,53.9,35.3,33.2,0,0,56,52.5,38,40.8,69.2157,,,,2026,,,,-5.20405,73.4,
Rutgers,111.839,107.527,0.611142,13-18,13,31,47.4,53.1,36.9,31.3,15,17,30.1,33.3,66.4267,46.8,52.7,32.4,35.8,0,0,49,57,34.4,38.9,66.4267,,,,2026,,,,-5.45852,73.9,
"Nicholls St.",105.356,112.48,0.320297,14-19,14,33,50.6,54.4,34.5,37.9,17.4,20.5,28.1,33.7,68.2188,51.2,56,33.3,34.6,0,0,52.1,56.2,43.9,38.7,68.2188,,,,2026,,,,-12.6588,66.2,
"Sacramento St.",106.059,114.689,0.289123,10-21,10,31,47,55,41.2,36.2,14.1,17.1,25.2,33.4,71.707,46.6,56.8,31.9,35.2,0,0,48.9,57.9,35.6,43.7,71.707,,,,2026,,,,-14.6219,78.1,
"William & Mary",111.047,110.456,0.515348,20-12,20,32,54.3,51.9,44,35.5,16.5,19,26,31.5,72.6298,57.9,53.7,33,33.1,0,0,63.8,54.2,42.8,45.5,72.6298,,,,2026,,,,-6.98897,74.9,
Colgate,108.077,115.157,0.325259,18-15,18,33,53.3,52.2,29.7,33.8,14.6,15.3,26.6,29.3,66.8221,53.2,52.2,35.6,34.8,0,0,51.4,54.7,35,41.7,66.8221,,,,2026,,,,-9.86818,74.7,
USC,113.66,102.188,0.772698,18-13,18,31,50.4,49.8,44.9,33.6,17.4,16.4,32.7,32.6,70.6589,51.9,52.3,31.6,30.6,0,0,56,53.6,34.2,40.4,70.6589,,,,2026,,,,-0.281099,73,
Merrimack,107.768,106.815,0.525504,23-10,23,33,49.5,46.8,38.7,37.1,15,20.3,25.2,39.8,63.4326,49.8,47.4,32.8,30.4,0,0,56.1,56.8,45.8,32.7,63.4326,,,,2026,,,,-5.26428,78.8,
UNLV,116.456,110.396,0.648995,16-15,16,31,53.5,52.9,41.6,46.2,16.6,17.6,30.9,31.1,70.0995,54,52.4,35.2,35.9,0,0,51.4,56.3,35.6,37.1,70.0995,,,,2026,,,,-5.81228,69,
"Illinois St.",109.679,103.856,0.651892,20-12,20,32,53.6,50,31.8,33.1,16.8,16.4,28.6,25.3,66.8016,54.6,49.9,34.8,33.4,0,0,50.2,51,42.4,34.5,66.8016,,,,2026,,,,-5.65119,70.9,
Manhattan,104.222,122.08,0.139581,12-20,12,32,47.9,53.9,34,25.7,15.6,16.7,28.6,37,67.9665,47.8,53.3,32,36.6,0,0,49.6,61.5,37.1,38,67.9665,,,,2026,,,,-16.1296,79.6,
Utah,115.007,110.131,0.622039,10-21,10,31,52.4,54,31.9,29.9,16.9,13.4,29.4,31.6,66.347,51.9,54.8,35.5,35,0,0,51.9,48,37.8,33.6,66.347,,,,2026,,,,-8.47656,73.2,
"Louisiana Tech",102.549,105.416,0.421371,18-13,18,31,47.7,48.6,33.5,35.5,18.8,18,35.9,31.1,64.1545,49.9,46.2,28.9,34.3,0,0,48,56.6,33.5,47,64.1545,,,,2026,,,,-8.61933,66.4,
"Youngstown St.",106.908,109.06,0.442947,15-17,15,32,53.7,52.3,31.4,36,18.8,17.8,30.4,30.7,67.2365,56.6,51.7,33.8,35.5,0,0,53.8,47.8,49.4,34.3,67.2365,,,,2026,,,,-12.5198,73.3,
Jacksonville,103.974,114.225,0.253251,12-20,12,32,50,54.8,32.8,42.7,17.2,15,31.7,29.1,63.4954,51.5,55,31.7,36.3,0,0,44.7,50.8,37.4,35.2,63.4954,,,,2026,,,,-14.7437,72.3,
"Tennessee St.",108.564,112.472,0.399701,23-9,23,32,50.1,51.2,33.5,41.6,16.5,20,34.9,29.9,70.1106,49.9,51.8,33.7,33.5,0,0,45.4,49.7,30.7,36,70.1106,,,,2026,,,,-5.52861,76.3,
Stanford,117.824,104.463,0.799662,20-11,20,31,51.6,51.4,36.4,41.4,15.5,18.4,32.5,29.3,67.1427,50.3,51.5,35.5,34.2,0,0,46.6,43,44.3,33.8,67.1427,,,,2026,,,,-0.0663233,73,
Longwood,103.767,112.124,0.290957,16-16,16,32,49.7,53.8,41.3,42.1,19.1,19.8,34.6,27.7,68.4676,51.1,56.1,31.4,33.8,0,0,47.1,49.9,34.8,42.6,68.4676,,,,2026,,,,-12.6323,74,
"Sacred Heart",107.573,118.968,0.239054,14-19,14,33,52,53.5,31,27,17.7,14.5,28.6,30.9,68.3837,50.4,54.4,35.7,34.8,0,0,58.6,59.8,50.7,43.5,68.3837,,,,2026,,,,-15.0492,78,
"Western Kentucky",108.205,108.07,0.50358,18-13,18,31,47.3,51,40.5,46,14.4,17.4,31.8,29.4,69.7554,45.9,50.6,33,34.3,0,0,51.2,57.8,39.3,42.8,69.7554,,,,2026,,,,-7.62883,75.5,
"UT Arlington",102.202,103.528,0.462995,17-13,17,30,47.6,47.4,42.7,41.4,21.1,17.9,34.8,30.2,64.8986,49.2,50.5,29.4,27,0,0,47.6,49.4,31.4,31.3,64.8986,,,,2026,,,,-7.27892,72.3,
Fordham,104.241,104.828,0.48386,17-14,17,31,48.5,49.8,26.2,29.9,17.2,17.1,34.8,26.6,64.2242,51.7,49.3,28.9,33.7,0,0,52.7,60.4,38.2,42,64.2242,,,,2026,,,,-8.6643,70.5,
"Alabama St.",100.154,112.206,0.213021,10-22,10,32,47.1,52.2,34.9,42.3,18.3,18.7,31.9,31.5,69.1857,46.8,52.8,31.8,34.2,0,0,47.6,55,38.5,40.4,69.1857,,,,2026,,,,-16.4863,70.5,
"Wichita St.",112.12,103.222,0.721299,21-10,21,31,49.6,47.5,36.3,34.8,14.8,16.1,38.5,29.1,66.3773,49.3,48.2,33.4,30.7,0,0,41.6,42.3,33.8,33.1,66.3773,,,,2026,,,,-3.44202,68.8,
"Texas Tech",127.45,99.5575,0.944818,22-9,22,31,56.6,49.1,27.4,31.8,15.9,14.7,33.8,30.2,66.4098,54,50.3,39.6,31.3,0,0,55.5,41.3,47.9,35.1,66.4098,,,,2026,,,,5.19146,71.7,
"Boise St.",119.013,103.899,0.826617,20-11,20,31,52.6,52.5,42.3,31.9,16.9,14.8,33,23.6,65.5049,52.9,53.1,34.8,34.3,0,0,50,45.5,43.2,36.7,65.5049,,,,2026,,,,-1.15776,78.5,
